Lokasi,Jenis_Layanan,Anggaran_Proyek_IDR,Nilai_Kontrak_Konsultan_IDR,Status,Durasi_Bulan,Jumlah_Proyek,Progress_Fisik
13,6,-0.1661204161047285,2521775155,1,1.4712308067308295,1.3597087585116465,-1.1650283329875502
13,3,-0.6931177706706971,416582795,0,1.4712308067308295,-0.7209473371450428,-0.5174563052817612
14,6,-0.21262018268407867,1341530803,2,1.635467333492476,-1.4144993690306058,1.1477289088188385
18,4,-0.6001182375119968,372658389,1,-1.1565536214555148,-0.02739530525947965,-1.1650283329875502
1,5,-0.13512057171849504,2675275074,1,0.8142846996842436,1.3597087585116465,-1.1650283329875502
15,4,-0.3986192490014794,805712936,2,0.8142846996842436,-0.02739530525947965,1.1477289088188385
9,3,-0.49161878216017973,1457448611,0,-1.6492632017404545,1.3597087585116465,0.5001568811130496
3,5,-0.19712026049096196,2541453770,1,-0.17113446088563564,0.6661567266260835,-1.1650283329875502
5,2,0.7948747598685084,5118630504,1,1.1427577532075366,-0.02739530525947965,-1.1650283329875502
17,5,-0.41411917119459607,1325763143,0,1.3069942799691832,-0.02739530525947965,0.0607330051698359
1,1,-0.1661204161047285,1346588182,2,-0.3353709876472822,-0.7209473371450428,1.1477289088188385
18,1,0.3453770162681234,3095711165,0,0.48581164616095046,0.6661567266260835,-0.7949871742985278
12,4,-0.4296190933877128,1711921151,0,1.4712308067308295,-1.4144993690306058,0.6157947432033691
2,3,-0.6001182375119968,881021444,0,-0.6638440411705753,0.6661567266260835,-0.5174563052817612
20,1,2.8253645671667993,9277002123,1,1.4712308067308295,-0.02739530525947965,-1.1650283329875502
0,4,-0.13512057171849504,2520239799,1,-0.3353709876472822,-1.4144993690306058,-1.1650283329875502
15,1,-0.057620960752911426,1708657572,2,1.3069942799691832,-1.4144993690306058,1.1477289088188385
14,2,1.0583734371514928,3676332713,1,-1.485026674978808,-0.7209473371450428,-1.1650283329875502
19,1,2.499866201111348,4848591914,2,1.1427577532075366,-1.4144993690306058,1.1477289088188385
17,6,-0.11962064952537832,2149345576,0,-0.006897934123989123,-0.02739530525947965,-0.2399254362649946
9,2,2.6858652674287486,6427517047,0,0.32157511939930394,-1.4144993690306058,-0.8874974639707834
2,3,-0.8016172260225142,204077816,2,0.32157511939930394,1.3597087585116465,1.1477289088188385
20,1,1.4613714141725276,7760677245,1,0.1573385926376574,1.3597087585116465,-1.1650283329875502
19,3,-0.7706173816362808,175447267,0,0.8142846996842436,1.3597087585116465,0.43077416385885786
12,1,1.2443725034688935,3813274865,2,-0.3353709876472822,1.3597087585116465,1.1477289088188385
10,5,-0.5381185487395299,829005411,2,1.1427577532075366,-1.4144993690306058,1.1477289088188385
9,2,1.2598724256620102,3126320796,2,-0.9923170946938683,-1.4144993690306058,1.1477289088188385
0,1,1.554370947331228,5009319899,1,0.1573385926376574,-0.7209473371450428,-1.1650283329875502
20,1,-0.2746198714565456,2065201280,1,1.4712308067308295,-1.4144993690306058,-1.1650283329875502
18,4,-0.5536184709326466,624963496,1,1.1427577532075366,-0.7209473371450428,-1.1650283329875502
4,4,-0.1661204161047285,1778644654,0,-1.3207901482171613,-0.02739530525947965,0.36139144660466643
19,3,-0.1661204161047285,2503349871,2,-1.485026674978808,-0.7209473371450428,1.1477289088188385
15,2,0.8413745264478586,6214858157,2,-0.9923170946938683,-1.4144993690306058,1.1477289088188385
5,5,-0.755117459443164,456675311,0,0.8142846996842436,-0.02739530525947965,-0.17054271901080303
11,0,-0.8016172260225142,263228393,1,-1.6492632017404545,-0.02739530525947965,-1.1650283329875502
11,2,1.1823728146964265,7367637156,2,-0.6638440411705753,-1.4144993690306058,1.1477289088188385
7,6,-0.7241176150569306,439152102,2,1.1427577532075366,-0.7209473371450428,1.1477289088188385
11,4,-0.5691183931257633,496708078,2,-0.9923170946938683,-0.02739530525947965,1.1477289088188385
1,2,0.4073767050405903,4757228853,1,1.1427577532075366,1.3597087585116465,-1.1650283329875502
7,2,0.0043787280195554746,2009759816,1,1.4712308067308295,-0.7209473371450428,-1.1650283329875502
14,2,0.8568744486409753,4403335612,0,-0.8280805679322217,1.3597087585116465,0.823942894965944
21,1,1.21337265908266,7059114559,1,1.1427577532075366,1.3597087585116465,-1.1650283329875502
3,1,0.7483749932891582,2134738702,1,1.635467333492476,-1.4144993690306058,-1.1650283329875502
18,2,1.7403700136486286,9126678011,0,-0.6638440411705753,-1.4144993690306058,-0.9800077536430389
6,1,2.701365189621866,11529940455,0,1.635467333492476,-0.02739530525947965,0.43077416385885786
6,0,-0.8016172260225142,114378026,2,-0.8280805679322217,-0.7209473371450428,1.1477289088188385
4,3,-0.6621179262844636,734957038,1,-0.9923170946938683,-0.7209473371450428,-1.1650283329875502
11,3,-0.6621179262844636,378219486,0,-0.3353709876472822,0.6661567266260835,-0.30930815351918634
6,4,-0.5071187043532964,533414229,1,0.32157511939930394,0.6661567266260835,-1.1650283329875502
19,3,-0.7396175372500473,375242846,1,0.1573385926376574,-1.4144993690306058,-1.1650283329875502
3,0,-0.8016172260225142,233865034,1,0.1573385926376574,0.6661567266260835,-1.1650283329875502
1,1,0.7483749932891582,2476714718,1,-0.4996075144089287,-0.02739530525947965,-1.1650283329875502
20,4,-0.755117459443164,180955349,2,0.48581164616095046,1.3597087585116465,1.1477289088188385
5,6,-0.7396175372500473,267732970,2,-0.6638440411705753,-1.4144993690306058,1.1477289088188385
10,5,-0.7396175372500473,472549773,0,-0.6638440411705753,-0.02739530525947965,-0.05490485692048362
19,3,-0.305619715842779,859521168,0,0.1573385926376574,-0.7209473371450428,-0.14741514659273913
14,4,-0.7861173038293975,252902018,0,-0.4996075144089287,-0.02739530525947965,0.8008153225478801
20,3,-0.6001182375119968,880714828,1,-0.6638440411705753,1.3597087585116465,-1.1650283329875502
6,1,0.5623759269717575,5434979464,0,-0.8280805679322217,0.6661567266260835,0.40764659144079424
3,1,0.23687756091630635,4064477017,0,1.4712308067308295,1.3597087585116465,0.43077416385885786
21,5,-0.646618004091347,662508067,1,-1.485026674978808,-0.7209473371450428,-1.1650283329875502
6,2,0.6553754601304579,4702243543,2,1.3069942799691832,-0.02739530525947965,1.1477289088188385
4,5,-0.15062049391161178,1742271987,2,0.48581164616095046,-0.7209473371450428,1.1477289088188385
20,1,2.8563644115530327,13396024882,0,-0.3353709876472822,-1.4144993690306058,0.222626012096283
21,2,0.3763768606543569,4188537160,0,-1.6492632017404545,0.6661567266260835,0.10698815000596372
3,0,-0.8636169147949811,40625909,2,0.1573385926376574,1.3597087585116465,1.1477289088188385
0,3,-0.6621179262844636,528522388,2,-1.3207901482171613,-0.02739530525947965,1.1477289088188385
1,3,-0.49161878216017973,954981427,1,-1.6492632017404545,-1.4144993690306058,-1.1650283329875502
21,1,0.05087849459890565,3154164046,1,-1.1565536214555148,1.3597087585116465,-1.1650283329875502
3,0,-0.8636169147949811,54678860,2,1.1427577532075366,-0.02739530525947965,1.1477289088188385
20,3,-0.7241176150569306,492885657,2,-0.3353709876472822,1.3597087585116465,1.1477289088188385
12,3,-0.19712026049096196,2528001275,0,1.1427577532075366,-0.7209473371450428,0.9395807570562635
16,3,-0.2436200270703121,1718192484,2,-0.006897934123989123,-0.02739530525947965,1.1477289088188385
3,1,0.9653739039927924,4788282968,1,1.1427577532075366,1.3597087585116465,-1.1650283329875502
2,6,-0.2436200270703121,2083917466,2,0.32157511939930394,-0.7209473371450428,1.1477289088188385
14,1,1.1203731259239595,7078579858,2,1.1427577532075366,-1.4144993690306058,1.1477289088188385
12,1,1.3218721144344772,5554440774,0,-1.6492632017404545,-1.4144993690306058,-0.30930815351918634
10,2,0.17487787214383946,3521209449,2,1.4712308067308295,-0.02739530525947965,1.1477289088188385
8,6,-0.5536184709326466,634934423,0,0.650048172922597,-1.4144993690306058,-0.35556329835531414
17,3,-0.2436200270703121,1361411013,1,1.635467333492476,1.3597087585116465,-1.1650283329875502
20,1,0.8413745264478586,5576569962,0,-1.6492632017404545,-1.4144993690306058,-0.17054271901080303
7,0,-0.817117148215631,204456021,0,0.97852122644589,1.3597087585116465,-0.7949871742985278
0,6,-0.7706173816362808,170254421,2,0.32157511939930394,-0.02739530525947965,1.1477289088188385
9,4,-0.3986192490014794,1834937002,0,-0.006897934123989123,-1.4144993690306058,0.7083050328756247
18,4,-0.8016172260225142,284252860,0,-0.3353709876472822,-0.7209473371450428,0.6851774604575609
6,4,-0.38311932680836264,1139627274,1,1.635467333492476,1.3597087585116465,-1.1650283329875502
14,3,-0.2436200270703121,1719852258,1,1.635467333492476,-1.4144993690306058,-1.1650283329875502
5,6,-0.33661956022901246,1263283788,1,-1.3207901482171613,1.3597087585116465,-1.1650283329875502
5,0,-0.8636169147949811,34420677,1,-0.4996075144089287,-1.4144993690306058,-1.1650283329875502
13,3,-0.6621179262844636,763060760,2,-1.1565536214555148,1.3597087585116465,1.1477289088188385
7,0,-0.8016172260225142,113758321,2,1.635467333492476,-1.4144993690306058,1.1477289088188385
2,0,-0.7706173816362808,144041881,2,-0.4996075144089287,-0.7209473371450428,1.1477289088188385
0,4,-0.7086176928638138,412773662,1,-0.8280805679322217,1.3597087585116465,-1.1650283329875502
8,3,-0.6776178484775804,321544847,1,0.8142846996842436,1.3597087585116465,-1.1650283329875502
10,1,1.3993717254000606,8103910017,0,-1.1565536214555148,-0.7209473371450428,-0.21679786384693084
17,0,-0.7861173038293975,342299987,0,0.1573385926376574,0.6661567266260835,0.5232844535311135
12,6,-0.3986192490014794,1537401909,0,0.1573385926376574,-0.02739530525947965,-0.26305300868305853
17,3,-0.7706173816362808,240784496,0,-1.485026674978808,-1.4144993690306058,-0.9568801812249752
4,3,-0.476118859967063,769408003,0,-1.485026674978808,0.6661567266260835,-0.7487320294624001
6,0,-0.817117148215631,97241512,2,-0.9923170946938683,0.6661567266260835,1.1477289088188385
10,1,0.5158761603924074,2733535407,2,0.1573385926376574,-0.7209473371450428,1.1477289088188385
13,6,-0.5226186265464131,1212466047,1,-0.6638440411705753,0.6661567266260835,-1.1650283329875502
1,6,-0.44511901558082956,1592463212,0,1.4712308067308295,-0.7209473371450428,0.2920087293504747
15,3,-0.6776178484775804,608938180,0,-0.4996075144089287,-1.4144993690306058,0.36139144660466643
16,3,-0.6156181597051135,918622624,0,1.635467333492476,-0.7209473371450428,0.5001568811130496
6,5,-0.7086176928638138,593815189,2,0.650048172922597,1.3597087585116465,1.1477289088188385
9,6,-0.38311932680836264,1561833589,2,-0.3353709876472822,1.3597087585116465,1.1477289088188385
1,5,-0.49161878216017973,787129212,0,-0.9923170946938683,-0.02739530525947965,0.5695395983672413
11,0,-0.7861173038293975,148647344,1,0.8142846996842436,0.6661567266260835,-1.1650283329875502
6,5,-0.5846183153188801,803059049,0,-0.17113446088563564,-0.02739530525947965,0.9164531846381997
11,2,1.8643693911935624,7390671672,1,-1.3207901482171613,-1.4144993690306058,-1.1650283329875502
8,2,2.3758668235664144,5814574069,0,0.48581164616095046,-0.7209473371450428,0.5926671707853052
10,2,1.5853707917174613,6334689461,1,-1.3207901482171613,-1.4144993690306058,-1.1650283329875502
5,6,-0.755117459443164,292090908,2,-0.006897934123989123,-0.7209473371450428,1.1477289088188385
16,5,-0.6311180818982303,798669219,0,0.650048172922597,-1.4144993690306058,1.008963474310455
11,0,-0.8016172260225142,205932619,0,0.97852122644589,1.3597087585116465,0.9858359018923913
0,2,2.4843662789182313,8002858962,2,1.1427577532075366,0.6661567266260835,1.1477289088188385
19,3,-0.5691183931257633,1151520271,2,0.1573385926376574,-0.02739530525947965,1.1477289088188385
20,3,-0.476118859967063,1352172889,1,1.3069942799691832,-0.02739530525947965,-1.1650283329875502
4,1,0.1593779499507227,2551098263,0,-1.6492632017404545,0.6661567266260835,0.33826387418660253
11,1,1.4303715697862942,5841025775,1,1.1427577532075366,-0.7209473371450428,-1.1650283329875502
7,0,-0.817117148215631,171310658,2,0.97852122644589,-0.7209473371450428,1.1477289088188385
11,5,-0.6156181597051135,992916787,2,0.650048172922597,1.3597087585116465,1.1477289088188385
7,4,-0.21262018268407867,1369461573,0,1.1427577532075366,-0.02739530525947965,0.6620498880394969
12,0,-0.8016172260225142,182468510,1,-1.3207901482171613,-0.7209473371450428,-1.1650283329875502
1,3,-0.6931177706706971,547356733,0,-1.1565536214555148,-1.4144993690306058,-0.008649712084355813
3,1,0.2523774831094231,3826226660,0,0.1573385926376574,-1.4144993690306058,0.6157947432033691
10,6,-0.5381185487395299,985255317,1,0.48581164616095046,-1.4144993690306058,-1.1650283329875502
12,1,1.833369546807329,9220337769,0,-1.1565536214555148,1.3597087585116465,-0.05490485692048362
15,3,-0.6776178484775804,416847615,1,1.635467333492476,1.3597087585116465,-1.1650283329875502
18,6,-0.5846183153188801,739923532,2,0.48581164616095046,1.3597087585116465,1.1477289088188385
15,6,-0.2281201048771954,2470248918,1,-0.4996075144089287,-0.7209473371450428,-1.1650283329875502
4,0,-0.8326170704087477,176076860,2,1.4712308067308295,1.3597087585116465,1.1477289088188385
4,5,-0.755117459443164,320159434,1,0.1573385926376574,0.6661567266260835,-1.1650283329875502
4,3,-0.44511901558082956,1174524279,2,-0.8280805679322217,0.6661567266260835,1.1477289088188385
14,3,-0.19712026049096196,1191673522,0,-0.8280805679322217,-1.4144993690306058,-1.003135326061103
9,4,-0.2436200270703121,1728744695,2,1.635467333492476,1.3597087585116465,1.1477289088188385
3,6,-0.1816203382978452,1008168813,1,-1.3207901482171613,-0.7209473371450428,-1.1650283329875502
12,3,-0.21262018268407867,1356549296,1,0.650048172922597,-0.02739530525947965,-1.1650283329875502
9,5,-0.13512057171849504,2345034028,1,1.635467333492476,1.3597087585116465,-1.1650283329875502
17,5,-0.5536184709326466,547085973,2,-1.1565536214555148,-0.02739530525947965,1.1477289088188385
10,5,-0.44511901558082956,719364196,0,0.8142846996842436,1.3597087585116465,0.1994984396782191
21,1,2.9183641003255,6634170378,2,0.97852122644589,1.3597087585116465,1.1477289088188385
20,6,-0.21262018268407867,2067404335,1,-0.6638440411705753,-0.7209473371450428,-1.1650283329875502
0,2,0.8568744486409753,5072826479,1,-0.8280805679322217,0.6661567266260835,-1.1650283329875502
0,1,1.0893732815377262,3829689180,1,0.32157511939930394,-0.02739530525947965,-1.1650283329875502
16,1,2.7788648005874492,13995795009,2,-0.17113446088563564,-1.4144993690306058,1.1477289088188385
0,1,2.9183641003255,8336166572,0,-0.3353709876472822,-0.7209473371450428,-0.26305300868305853
17,2,2.437866512338881,5015667912,0,-0.006897934123989123,1.3597087585116465,-0.33243572593725024
19,6,-0.5846183153188801,1077573498,0,0.97852122644589,-0.7209473371450428,0.15324329484209126
11,1,-0.1041207273322616,2103459220,2,-0.4996075144089287,1.3597087585116465,1.1477289088188385
2,0,-0.7706173816362808,333521876,2,0.32157511939930394,-0.7209473371450428,1.1477289088188385
14,0,-0.7861173038293975,130667443,2,-0.4996075144089287,0.6661567266260835,1.1477289088188385
1,0,-0.7861173038293975,164356534,1,-1.3207901482171613,-0.02739530525947965,-1.1650283329875502
5,3,-0.33661956022901246,1867169840,2,-0.3353709876472822,-0.7209473371450428,1.1477289088188385
19,3,-0.38311932680836264,1530951280,0,1.1427577532075366,0.6661567266260835,-0.05490485692048362
19,3,-0.7396175372500473,528873510,1,0.97852122644589,1.3597087585116465,-1.1650283329875502
12,3,-0.13512057171849504,1716738633,1,0.1573385926376574,-1.4144993690306058,-1.1650283329875502
13,1,1.7558699358417453,5159089220,1,-1.1565536214555148,-0.02739530525947965,-1.1650283329875502
19,0,-0.8481169926018644,46649369,2,-1.485026674978808,-0.7209473371450428,1.1477289088188385
8,3,-0.1816203382978452,2122504523,1,-1.1565536214555148,-0.7209473371450428,-1.1650283329875502
5,4,-0.38311932680836264,1402946287,2,0.48581164616095046,-0.02739530525947965,1.1477289088188385
2,2,0.36087693846124014,3773619677,0,0.1573385926376574,0.6661567266260835,0.7314326052936884
16,4,-0.2746198714565456,1013472520,1,-0.6638440411705753,-1.4144993690306058,-1.1650283329875502
18,5,-0.3676194046152459,1267514782,2,-1.1565536214555148,-1.4144993690306058,1.1477289088188385
6,1,-0.33661956022901246,1826250602,0,-0.8280805679322217,-0.7209473371450428,0.9858359018923913
9,4,-0.6931177706706971,489391379,2,1.3069942799691832,0.6661567266260835,1.1477289088188385
5,4,-0.6311180818982303,715086287,0,0.48581164616095046,0.6661567266260835,-0.07803242933854752
17,2,2.608365656463165,11286493726,1,-1.3207901482171613,1.3597087585116465,-1.1650283329875502
12,0,-0.817117148215631,135753897,1,1.4712308067308295,1.3597087585116465,-1.1650283329875502
19,5,-0.3211196380358957,1548936213,2,1.635467333492476,1.3597087585116465,1.1477289088188385
6,0,-0.7861173038293975,213080832,2,-1.3207901482171613,0.6661567266260835,1.1477289088188385
4,2,2.7633648783943325,7703859899,0,-1.3207901482171613,0.6661567266260835,-0.771859601880464
21,4,-0.44511901558082956,1205895599,1,1.3069942799691832,-0.02739530525947965,-1.1650283329875502
9,6,-0.33661956022901246,1052347904,1,1.3069942799691832,-0.7209473371450428,-1.1650283329875502
16,1,1.6783703248761617,4350699042,2,-0.006897934123989123,-1.4144993690306058,1.1477289088188385
14,4,-0.305619715842779,1549033842,2,-0.17113446088563564,-1.4144993690306058,1.1477289088188385
19,4,-0.6156181597051135,390158378,0,-0.6638440411705753,-0.7209473371450428,0.9858359018923913
16,1,1.2288725812757768,6172936375,0,-1.485026674978808,-1.4144993690306058,-0.33243572593725024
8,3,-0.33661956022901246,1671496166,2,0.97852122644589,-1.4144993690306058,1.1477289088188385
2,2,-0.2281201048771954,2478943823,1,1.635467333492476,0.6661567266260835,-1.1650283329875502
9,2,2.0193686131247297,8321466533,2,-1.485026674978808,-0.02739530525947965,1.1477289088188385
12,0,-0.7706173816362808,251430034,1,0.650048172922597,-1.4144993690306058,-1.1650283329875502
16,6,-0.41411917119459607,914739163,2,0.650048172922597,-1.4144993690306058,1.1477289088188385
